start,start_unix,bottom,top,end,end_unix,direction,finished
2020-01-04 14:30:00,1578148200,7316.72,7351.715465123429,2020-01-04 14:30:00,1578148200,,0
2020-01-04 14:30:00,1578148200,7316.72,7351.715465123429,2020-01-04 15:00:00,1578150000,,0
2020-01-04 14:30:00,1578148200,7316.72,7351.715465123429,2020-01-04 15:30:00,1578151800,,1
2020-01-05 09:30:00,1578216600,7351.715465123429,7390.386928999585,2020-01-05 09:30:00,1578216600,1.0,1
2020-01-05 10:00:00,1578218400,7390.386928999585,7427.261145456016,2020-01-05 10:00:00,1578218400,1.0,0
2020-01-05 10:00:00,1578218400,7390.386928999585,7427.261145456016,2020-01-05 10:30:00,1578220200,1.0,1
2020-01-05 11:00:00,1578222000,7427.261145456016,7461.98340352304,2020-01-05 11:00:00,1578222000,1.0,1
2020-01-05 11:30:00,1578223800,7393.672620108065,7427.261145456016,2020-01-05 11:30:00,1578223800,-1.0,1
2020-01-05 12:00:00,1578225600,7427.261145456016,7461.202633279113,2020-01-05 12:00:00,1578225600,1.0,0
2020-01-05 12:00:00,1578225600,7427.261145456016,7461.202633279113,2020-01-05 12:30:00,1578227400,1.0,1
2020-01-05 13:00:00,1578229200,7393.55154626161,7427.261145456016,2020-01-05 13:00:00,1578229200,-1.0,1
2020-01-05 13:30:00,1578231000,7427.261145456016,7460.441487565106,2020-01-05 13:30:00,1578231000,1.0,0
2020-01-05 13:30:00,1578231000,7427.261145456016,7460.441487565106,2020-01-05 14:00:00,1578232800,1.0,0
2020-01-05 13:30:00,1578231000,7427.261145456016,7460.441487565106,2020-01-05 14:30:00,1578234600,1.0,0
2020-01-05 13:30:00,1578231000,7427.261145456016,7460.441487565106,2020-01-05 15:00:00,1578236400,1.0,1
2020-01-05 15:30:00,1578238200,7460.441487565106,7491.895179541828,2020-01-05 15:30:00,1578238200,1.0,1
2020-01-06 09:30:00,1578303000,7491.895179541828,7527.143607805927,2020-01-06 09:30:00,1578303000,1.0,1
2020-01-06 10:00:00,1578304800,7527.143607805927,7561.503576908304,2020-01-06 10:00:00,1578304800,1.0,0
2020-01-06 10:00:00,1578304800,7527.143607805927,7561.503576908304,2020-01-06 10:30:00,1578306600,1.0,0
2020-01-06 10:00:00,1578304800,7527.143607805927,7561.503576908304,2020-01-06 11:00:00,1578308400,1.0,0
2020-01-06 10:00:00,1578304800,7527.143607805927,7561.503576908304,2020-01-06 11:30:00,1578310200,1.0,0
2020-01-06 10:00:00,1578304800,7527.143607805927,7561.503576908304,2020-01-06 12:00:00,1578312000,1.0,0
2020-01-06 10:00:00,1578304800,7527.143607805927,7561.503576908304,2020-01-06 12:30:00,1578313800,1.0,0
2020-01-06 10:00:00,1578304800,7527.143607805927,7561.503576908304,2020-01-06 13:00:00,1578315600,1.0,0
2020-01-06 10:00:00,1578304800,7527.143607805927,7561.503576908304,2020-01-06 13:30:00,1578317400,1.0,0
2020-01-06 10:00:00,1578304800,7527.143607805927,7561.503576908304,2020-01-06 14:00:00,1578319200,1.0,0
2020-01-06 10:00:00,1578304800,7527.143607805927,7561.503576908304,2020-01-06 14:30:00,1578321000,1.0,0
2020-01-06 10:00:00,1578304800,7527.143607805927,7561.503576908304,2020-01-06 15:00:00,1578322800,1.0,1
2020-01-06 15:30:00,1578324600,7489.242233144988,7527.143607805927,2020-01-06 15:30:00,1578324600,-1.0,1
2020-01-07 09:30:00,1578389400,7527.143607805927,7587.8213128482275,2020-01-07 09:30:00,1578389400,1.0,1
2020-01-07 10:00:00,1578391200,7587.8213128482275,7645.465610387507,2020-01-07 10:00:00,1578391200,1.0,1
2020-01-07 10:30:00,1578393000,7645.465610387507,7700.426029531123,2020-01-07 10:30:00,1578393000,1.0,1
2020-01-07 11:00:00,1578394800,7700.426029531123,7755.654275878767,2020-01-07 11:00:00,1578394800,1.0,1
2020-01-07 11:30:00,1578396600,7755.654275878767,7812.424076058723,2020-01-07 11:30:00,1578396600,1.0,1
2020-01-07 12:00:00,1578398400,7812.424076058723,7870.551033368681,2020-01-07 12:00:00,1578398400,1.0,0
2020-01-07 12:00:00,1578398400,7812.424076058723,7870.551033368681,2020-01-07 12:30:00,1578400200,1.0,0
2020-01-07 12:00:00,1578398400,7812.424076058723,7870.551033368681,2020-01-07 13:00:00,1578402000,1.0,0
2020-01-07 12:00:00,1578398400,7812.424076058723,7870.551033368681,2020-01-07 13:30:00,1578403800,1.0,1
2020-01-07 14:00:00,1578405600,7870.551033368681,7925.102263265851,2020-01-07 14:00:00,1578405600,1.0,1
2020-01-07 14:30:00,1578407400,7816.625605607022,7870.551033368681,2020-01-07 14:30:00,1578407400,-1.0,0
2020-01-07 14:30:00,1578407400,7816.625605607022,7870.551033368681,2020-01-07 15:00:00,1578409200,-1.0,1
2020-01-07 15:30:00,1578411000,7761.434854118654,7816.625605607022,2020-01-07 15:30:00,1578411000,-1.0,1
2020-01-08 09:30:00,1578475800,7816.625605607022,7907.677017703365,2020-01-08 09:30:00,1578475800,1.0,1
2020-01-08 10:00:00,1578477600,7907.677017703365,7997.568328935683,2020-01-08 10:00:00,1578477600,1.0,1
2020-01-08 10:30:00,1578479400,7997.568328935683,8083.340260794264,2020-01-08 10:30:00,1578479400,1.0,1
2020-01-08 11:00:00,1578481200,8083.340260794264,8166.197768948661,2020-01-08 11:00:00,1578481200,1.0,1
2020-01-08 11:30:00,1578483000,8166.197768948661,8245.66545509203,2020-01-08 11:30:00,1578483000,1.0,1
2020-01-08 12:00:00,1578484800,8245.66545509203,8322.051163653729,2020-01-08 12:00:00,1578484800,1.0,0
2020-01-08 12:00:00,1578484800,8245.66545509203,8322.051163653729,2020-01-08 12:30:00,1578486600,1.0,0
2020-01-08 12:00:00,1578484800,8245.66545509203,8322.051163653729,2020-01-08 13:00:00,1578488400,1.0,1
2020-01-08 13:30:00,1578490200,8322.051163653729,8401.947898970802,2020-01-08 13:30:00,1578490200,1.0,1
2020-01-08 14:00:00,1578492000,8233.504195145017,8322.051163653729,2020-01-08 14:00:00,1578492000,-1.0,0
2020-01-08 14:00:00,1578492000,8233.504195145017,8322.051163653729,2020-01-08 14:30:00,1578493800,-1.0,0
2020-01-08 14:00:00,1578492000,8233.504195145017,8322.051163653729,2020-01-08 15:00:00,1578495600,-1.0,0
2020-01-08 14:00:00,1578492000,8233.504195145017,8322.051163653729,2020-01-08 15:30:00,1578497400,-1.0,1
2020-01-09 09:30:00,1578562200,8123.05709998734,8233.504195145017,2020-01-09 09:30:00,1578562200,-1.0,1
2020-01-09 10:00:00,1578564000,8014.586940198068,8123.05709998734,2020-01-09 10:00:00,1578564000,-1.0,1
2020-01-09 10:30:00,1578565800,7910.098934679459,8014.586940198068,2020-01-09 10:30:00,1578565800,-1.0,1
2020-01-09 11:00:00,1578567600,7810.474358126464,7910.098934679459,2020-01-09 11:00:00,1578567600,-1.0,0
2020-01-09 11:00:00,1578567600,7810.474358126464,7910.098934679459,2020-01-09 11:30:00,1578569400,-1.0,0
2020-01-09 11:00:00,1578567600,7810.474358126464,7910.098934679459,2020-01-09 12:00:00,1578571200,-1.0,0
2020-01-09 11:00:00,1578567600,7810.474358126464,7910.098934679459,2020-01-09 12:30:00,1578573000,-1.0,1
2020-01-09 13:00:00,1578574800,7910.098934679459,7992.769279351733,2020-01-09 13:00:00,1578574800,1.0,1
2020-01-09 13:30:00,1578576600,7829.895757483776,7910.098934679459,2020-01-09 13:30:00,1578576600,-1.0,0
2020-01-09 13:30:00,1578576600,7829.895757483776,7910.098934679459,2020-01-09 14:00:00,1578578400,-1.0,0
2020-01-09 13:30:00,1578576600,7829.895757483776,7910.098934679459,2020-01-09 14:30:00,1578580200,-1.0,0
2020-01-09 13:30:00,1578576600,7829.895757483776,7910.098934679459,2020-01-09 15:00:00,1578582000,-1.0,0
2020-01-09 13:30:00,1578576600,7829.895757483776,7910.098934679459,2020-01-09 15:30:00,1578583800,-1.0,1
2020-01-10 09:30:00,1578648600,7752.870609423227,7829.895757483776,2020-01-10 09:30:00,1578648600,-1.0,0
2020-01-10 09:30:00,1578648600,7752.870609423227,7829.895757483776,2020-01-10 10:00:00,1578650400,-1.0,0
2020-01-10 09:30:00,1578648600,7752.870609423227,7829.895757483776,2020-01-10 10:30:00,1578652200,-1.0,0
2020-01-10 09:30:00,1578648600,7752.870609423227,7829.895757483776,2020-01-10 11:00:00,1578654000,-1.0,1
2020-01-10 11:30:00,1578655800,7829.895757483776,7906.8901565299375,2020-01-10 11:30:00,1578655800,1.0,0
2020-01-10 11:30:00,1578655800,7829.895757483776,7906.8901565299375,2020-01-10 12:00:00,1578657600,1.0,0
2020-01-10 11:30:00,1578655800,7829.895757483776,7906.8901565299375,2020-01-10 12:30:00,1578659400,1.0,1
2020-01-10 13:00:00,1578661200,7906.8901565299375,7980.497166261868,2020-01-10 13:00:00,1578661200,1.0,1
2020-01-10 13:30:00,1578663000,7832.705790350288,7906.8901565299375,2020-01-10 13:30:00,1578663000,-1.0,1
2020-01-10 14:00:00,1578664800,7906.8901565299375,7981.846353696755,2020-01-10 14:00:00,1578664800,1.0,0
2020-01-10 14:00:00,1578664800,7906.8901565299375,7981.846353696755,2020-01-10 14:30:00,1578666600,1.0,1
2020-01-10 15:00:00,1578668400,7981.846353696755,8061.739707376307,2020-01-10 15:00:00,1578668400,1.0,1
2020-01-10 15:30:00,1578670200,8061.739707376307,8141.514250078748,2020-01-10 15:30:00,1578670200,1.0,0
2020-01-10 15:30:00,1578670200,8061.739707376307,8141.514250078748,2020-01-11 09:30:00,1578735000,1.0,0
2020-01-10 15:30:00,1578670200,8061.739707376307,8141.514250078748,2020-01-11 10:00:00,1578736800,1.0,1
2020-01-11 10:30:00,1578738600,7987.897302012872,8061.739707376307,2020-01-11 10:30:00,1578738600,-1.0,1
2020-01-11 11:00:00,1578740400,8061.739707376307,8134.568369499495,2020-01-11 11:00:00,1578740400,1.0,1
2020-01-11 11:30:00,1578742200,7991.086663976203,8061.739707376307,2020-01-11 11:30:00,1578742200,-1.0,0
2020-01-11 11:30:00,1578742200,7991.086663976203,8061.739707376307,2020-01-11 12:00:00,1578744000,-1.0,1
2020-01-11 12:30:00,1578745800,8061.739707376307,8128.820188675376,2020-01-11 12:30:00,1578745800,1.0,1
2020-01-11 13:00:00,1578747600,7995.574974741457,8061.739707376307,2020-01-11 13:00:00,1578747600,-1.0,1
2020-01-11 13:30:00,1578749400,8061.739707376307,8126.392673394382,2020-01-11 13:30:00,1578749400,1.0,0
2020-01-11 13:30:00,1578749400,8061.739707376307,8126.392673394382,2020-01-11 14:00:00,1578751200,1.0,1
2020-01-11 14:30:00,1578753000,7998.382251983171,8061.739707376307,2020-01-11 14:30:00,1578753000,-1.0,1
2020-01-11 15:00:00,1578754800,8061.739707376307,8122.790201669933,2020-01-11 15:00:00,1578754800,1.0,0
2020-01-11 15:00:00,1578754800,8061.739707376307,8122.790201669933,2020-01-11 15:30:00,1578756600,1.0,1
2020-01-12 09:30:00,1578821400,8122.790201669933,8182.615168688417,2020-01-12 09:30:00,1578821400,1.0,1
2020-01-12 10:00:00,1578823200,8064.013446581341,8122.790201669933,2020-01-12 10:00:00,1578823200,-1.0,0
2020-01-12 10:00:00,1578823200,8064.013446581341,8122.790201669933,2020-01-12 10:30:00,1578825000,-1.0,0
2020-01-12 10:00:00,1578823200,8064.013446581341,8122.790201669933,2020-01-12 11:00:00,1578826800,-1.0,0
2020-01-12 10:00:00,1578823200,8064.013446581341,8122.790201669933,2020-01-12 11:30:00,1578828600,-1.0,1
2020-01-12 12:00:00,1578830400,8122.790201669933,8173.93579835062,2020-01-12 12:00:00,1578830400,1.0,0
2020-01-12 12:00:00,1578830400,8122.790201669933,8173.93579835062,2020-01-12 12:30:00,1578832200,1.0,0
2020-01-12 12:00:00,1578830400,8122.790201669933,8173.93579835062,2020-01-12 13:00:00,1578834000,1.0,0
2020-01-12 12:00:00,1578830400,8122.790201669933,8173.93579835062,2020-01-12 13:30:00,1578835800,1.0,0
2020-01-12 12:00:00,1578830400,8122.790201669933,8173.93579835062,2020-01-12 14:00:00,1578837600,1.0,0
2020-01-12 12:00:00,1578830400,8122.790201669933,8173.93579835062,2020-01-12 14:30:00,1578839400,1.0,0
2020-01-12 12:00:00,1578830400,8122.790201669933,8173.93579835062,2020-01-12 15:00:00,1578841200,1.0,0
2020-01-12 12:00:00,1578830400,8122.790201669933,8173.93579835062,2020-01-12 15:30:00,1578843000,1.0,1
2020-01-13 09:30:00,1578907800,8077.579857278849,8122.790201669933,2020-01-13 09:30:00,1578907800,-1.0,0
2020-01-13 09:30:00,1578907800,8077.579857278849,8122.790201669933,2020-01-13 10:00:00,1578909600,-1.0,1
2020-01-13 10:30:00,1578911400,8122.790201669933,8165.469172088775,2020-01-13 10:30:00,1578911400,1.0,1
2020-01-13 11:00:00,1578913200,8081.6875862810075,8122.790201669933,2020-01-13 11:00:00,1578913200,-1.0,1
2020-01-13 11:30:00,1578915000,8040.63730056272,8081.6875862810075,2020-01-13 11:30:00,1578915000,-1.0,1
2020-01-13 12:00:00,1578916800,8081.6875862810075,8122.30856587656,2020-01-13 12:00:00,1578916800,1.0,0
2020-01-13 12:00:00,1578916800,8081.6875862810075,8122.30856587656,2020-01-13 12:30:00,1578918600,1.0,0
2020-01-13 12:00:00,1578916800,8081.6875862810075,8122.30856587656,2020-01-13 13:00:00,1578920400,1.0,0
2020-01-13 12:00:00,1578916800,8081.6875862810075,8122.30856587656,2020-01-13 13:30:00,1578922200,1.0,1
2020-01-13 14:00:00,1578924000,8045.143987566186,8081.6875862810075,2020-01-13 14:00:00,1578924000,-1.0,1
2020-01-13 14:30:00,1578925800,8081.6875862810075,8117.318070801914,2020-01-13 14:30:00,1578925800,1.0,1
2020-01-13 15:00:00,1578927600,8046.446422083023,8081.6875862810075,2020-01-13 15:00:00,1578927600,-1.0,1
2020-01-13 15:30:00,1578929400,8081.6875862810075,8115.515095893421,2020-01-13 15:30:00,1578929400,1.0,1
2020-01-14 09:30:00,1578994200,8115.515095893421,8180.934211962091,2020-01-14 09:30:00,1578994200,1.0,1
2020-01-14 10:00:00,1578996000,8180.934211962091,8245.163391168713,2020-01-14 10:00:00,1578996000,1.0,1
2020-01-14 10:30:00,1578997800,8245.163391168713,8308.944057574861,2020-01-14 10:30:00,1578997800,1.0,1
2020-01-14 11:00:00,1578999600,8308.944057574861,8369.983247809143,2020-01-14 11:00:00,1578999600,1.0,1
2020-01-14 11:30:00,1579001400,8369.983247809143,8428.448210169547,2020-01-14 11:30:00,1579001400,1.0,1
2020-01-14 12:00:00,1579003200,8428.448210169547,8486.379960932778,2020-01-14 12:00:00,1579003200,1.0,1
2020-01-14 12:30:00,1579005000,8486.379960932778,8550.557300927208,2020-01-14 12:30:00,1579005000,1.0,0
2020-01-14 12:30:00,1579005000,8486.379960932778,8550.557300927208,2020-01-14 13:00:00,1579006800,1.0,1
2020-01-14 13:30:00,1579008600,8550.557300927208,8614.962507350978,2020-01-14 13:30:00,1579008600,1.0,1
2020-01-14 14:00:00,1579010400,8614.962507350978,8684.624484744478,2020-01-14 14:00:00,1579010400,1.0,1
2020-01-14 14:30:00,1579012200,8684.624484744478,8754.347749467013,2020-01-14 14:30:00,1579012200,1.0,0
2020-01-14 14:30:00,1579012200,8684.624484744478,8754.347749467013,2020-01-14 15:00:00,1579014000,1.0,1
2020-01-14 15:30:00,1579015800,8612.718863631679,8684.624484744478,2020-01-14 15:30:00,1579015800,-1.0,1
2020-01-15 09:30:00,1579080600,8684.624484744478,8760.508275777791,2020-01-15 09:30:00,1579080600,1.0,0
2020-01-15 09:30:00,1579080600,8684.624484744478,8760.508275777791,2020-01-15 10:00:00,1579082400,1.0,1
2020-01-15 10:30:00,1579084200,8760.508275777791,8835.095320087126,2020-01-15 10:30:00,1579084200,1.0,0
2020-01-15 10:30:00,1579084200,8760.508275777791,8835.095320087126,2020-01-15 11:00:00,1579086000,1.0,1
2020-01-15 11:30:00,1579087800,8688.12072226617,8760.508275777791,2020-01-15 11:30:00,1579087800,-1.0,1
2020-01-15 12:00:00,1579089600,8760.508275777791,8833.126718324296,2020-01-15 12:00:00,1579089600,1.0,0
2020-01-15 12:00:00,1579089600,8760.508275777791,8833.126718324296,2020-01-15 12:30:00,1579091400,1.0,0
2020-01-15 12:00:00,1579089600,8760.508275777791,8833.126718324296,2020-01-15 13:00:00,1579093200,1.0,1
2020-01-15 13:30:00,1579095000,8833.126718324296,8908.170001223229,2020-01-15 13:30:00,1579095000,1.0,0
2020-01-15 13:30:00,1579095000,8833.126718324296,8908.170001223229,2020-01-15 14:00:00,1579096800,1.0,0
2020-01-15 13:30:00,1579095000,8833.126718324296,8908.170001223229,2020-01-15 14:30:00,1579098600,1.0,1
2020-01-15 15:00:00,1579100400,8753.757683146105,8833.126718324296,2020-01-15 15:00:00,1579100400,-1.0,0
2020-01-15 15:00:00,1579100400,8753.757683146105,8833.126718324296,2020-01-15 15:30:00,1579102200,-1.0,1
2020-01-16 09:30:00,1579167000,8668.725300773072,8753.757683146105,2020-01-16 09:30:00,1579167000,-1.0,1
2020-01-16 10:00:00,1579168800,8586.4909457124,8668.725300773072,2020-01-16 10:00:00,1579168800,-1.0,0
2020-01-16 10:00:00,1579168800,8586.4909457124,8668.725300773072,2020-01-16 10:30:00,1579170600,-1.0,0
2020-01-16 10:00:00,1579168800,8586.4909457124,8668.725300773072,2020-01-16 11:00:00,1579172400,-1.0,1
2020-01-16 11:30:00,1579174200,8668.725300773072,8745.158536220702,2020-01-16 11:30:00,1579174200,1.0,1
2020-01-16 12:00:00,1579176000,8745.158536220702,8823.035826279216,2020-01-16 12:00:00,1579176000,1.0,1
2020-01-16 12:30:00,1579177800,8668.146766880654,8745.158536220702,2020-01-16 12:30:00,1579177800,-1.0,0
2020-01-16 12:30:00,1579177800,8668.146766880654,8745.158536220702,2020-01-16 13:00:00,1579179600,-1.0,0
2020-01-16 12:30:00,1579177800,8668.146766880654,8745.158536220702,2020-01-16 13:30:00,1579181400,-1.0,0
2020-01-16 12:30:00,1579177800,8668.146766880654,8745.158536220702,2020-01-16 14:00:00,1579183200,-1.0,0
2020-01-16 12:30:00,1579177800,8668.146766880654,8745.158536220702,2020-01-16 14:30:00,1579185000,-1.0,0
2020-01-16 12:30:00,1579177800,8668.146766880654,8745.158536220702,2020-01-16 15:00:00,1579186800,-1.0,0
2020-01-16 12:30:00,1579177800,8668.146766880654,8745.158536220702,2020-01-16 15:30:00,1579188600,-1.0,1
2020-01-17 09:30:00,1579253400,8745.158536220702,8825.267244762961,2020-01-17 09:30:00,1579253400,1.0,1
2020-01-17 10:00:00,1579255200,8825.267244762961,8911.128188409344,2020-01-17 10:00:00,1579255200,1.0,1
2020-01-17 10:30:00,1579257000,8911.128188409344,8995.4633503667,2020-01-17 10:30:00,1579257000,1.0,0
2020-01-17 10:30:00,1579257000,8911.128188409344,8995.4633503667,2020-01-17 11:00:00,1579258800,1.0,1
2020-01-17 11:30:00,1579260600,8831.580064068563,8911.128188409344,2020-01-17 11:30:00,1579260600,-1.0,0
2020-01-17 11:30:00,1579260600,8831.580064068563,8911.128188409344,2020-01-17 12:00:00,1579262400,-1.0,1
2020-01-17 12:30:00,1579264200,8748.230048693094,8831.580064068563,2020-01-17 12:30:00,1579264200,-1.0,1
2020-01-17 13:00:00,1579266000,8831.580064068563,8913.157935488642,2020-01-17 13:00:00,1579266000,1.0,0
2020-01-17 13:00:00,1579266000,8831.580064068563,8913.157935488642,2020-01-17 13:30:00,1579267800,1.0,1
2020-01-17 14:00:00,1579269600,8752.623276976761,8831.580064068563,2020-01-17 14:00:00,1579269600,-1.0,0
2020-01-17 14:00:00,1579269600,8752.623276976761,8831.580064068563,2020-01-17 14:30:00,1579271400,-1.0,1
2020-01-17 15:00:00,1579273200,8831.580064068563,8907.82290599976,2020-01-17 15:00:00,1579273200,1.0,0
2020-01-17 15:00:00,1579273200,8831.580064068563,8907.82290599976,2020-01-17 15:30:00,1579275000,1.0,0
2020-01-17 15:00:00,1579273200,8831.580064068563,8907.82290599976,2020-01-18 09:30:00,1579339800,1.0,0
2020-01-17 15:00:00,1579273200,8831.580064068563,8907.82290599976,2020-01-18 10:00:00,1579341600,1.0,0
2020-01-17 15:00:00,1579273200,8831.580064068563,8907.82290599976,2020-01-18 10:30:00,1579343400,1.0,0
2020-01-17 15:00:00,1579273200,8831.580064068563,8907.82290599976,2020-01-18 11:00:00,1579345200,1.0,0
2020-01-17 15:00:00,1579273200,8831.580064068563,8907.82290599976,2020-01-18 11:30:00,1579347000,1.0,0
2020-01-17 15:00:00,1579273200,8831.580064068563,8907.82290599976,2020-01-18 12:00:00,1579348800,1.0,1
2020-01-18 12:30:00,1579350600,8907.82290599976,8965.240321882611,2020-01-18 12:30:00,1579350600,1.0,0
2020-01-18 12:30:00,1579350600,8907.82290599976,8965.240321882611,2020-01-18 13:00:00,1579352400,1.0,0
2020-01-18 12:30:00,1579350600,8907.82290599976,8965.240321882611,2020-01-18 13:30:00,1579354200,1.0,0
2020-01-18 12:30:00,1579350600,8907.82290599976,8965.240321882611,2020-01-18 14:00:00,1579356000,1.0,0
2020-01-18 12:30:00,1579350600,8907.82290599976,8965.240321882611,2020-01-18 14:30:00,1579357800,1.0,1
2020-01-18 15:00:00,1579359600,8852.944899132472,8907.82290599976,2020-01-18 15:00:00,1579359600,-1.0,0
2020-01-18 15:00:00,1579359600,8852.944899132472,8907.82290599976,2020-01-18 15:30:00,1579361400,-1.0,1
2020-01-19 09:30:00,1579426200,8907.82290599976,8973.281799676144,2020-01-19 09:30:00,1579426200,1.0,1
2020-01-19 10:00:00,1579428000,8973.281799676144,9035.588629518503,2020-01-19 10:00:00,1579428000,1.0,1
2020-01-19 10:30:00,1579429800,9035.588629518503,9096.867828657834,2020-01-19 10:30:00,1579429800,1.0,1
2020-01-19 11:00:00,1579431600,8941.92151603198,9035.588629518503,2020-01-19 11:00:00,1579431600,-1.0,1
2020-01-19 11:30:00,1579433400,8847.874196365923,8941.92151603198,2020-01-19 11:30:00,1579433400,-1.0,1
2020-01-19 12:00:00,1579435200,8751.775970961728,8847.874196365923,2020-01-19 12:00:00,1579435200,-1.0,1
2020-01-19 12:30:00,1579437000,8658.77119022926,8751.775970961728,2020-01-19 12:30:00,1579437000,-1.0,1
2020-01-19 13:00:00,1579438800,8567.996036691968,8658.77119022926,2020-01-19 13:00:00,1579438800,-1.0,0
2020-01-19 13:00:00,1579438800,8567.996036691968,8658.77119022926,2020-01-19 13:30:00,1579440600,-1.0,0
2020-01-19 13:00:00,1579438800,8567.996036691968,8658.77119022926,2020-01-19 14:00:00,1579442400,-1.0,0
2020-01-19 13:00:00,1579438800,8567.996036691968,8658.77119022926,2020-01-19 14:30:00,1579444200,-1.0,0
2020-01-19 13:00:00,1579438800,8567.996036691968,8658.77119022926,2020-01-19 15:00:00,1579446000,-1.0,0
2020-01-19 13:00:00,1579438800,8567.996036691968,8658.77119022926,2020-01-19 15:30:00,1579447800,-1.0,1
2020-01-20 09:30:00,1579512600,8658.77119022926,8732.67471841349,2020-01-20 09:30:00,1579512600,1.0,1
2020-01-20 10:00:00,1579514400,8588.018628343903,8658.77119022926,2020-01-20 10:00:00,1579514400,-1.0,0
2020-01-20 10:00:00,1579514400,8588.018628343903,8658.77119022926,2020-01-20 10:30:00,1579516200,-1.0,0
2020-01-20 10:00:00,1579514400,8588.018628343903,8658.77119022926,2020-01-20 11:00:00,1579518000,-1.0,0
2020-01-20 10:00:00,1579514400,8588.018628343903,8658.77119022926,2020-01-20 11:30:00,1579519800,-1.0,1
2020-01-20 12:00:00,1579521600,8524.000195659406,8588.018628343903,2020-01-20 12:00:00,1579521600,-1.0,0
2020-01-20 12:00:00,1579521600,8524.000195659406,8588.018628343903,2020-01-20 12:30:00,1579523400,-1.0,0
2020-01-20 12:00:00,1579521600,8524.000195659406,8588.018628343903,2020-01-20 13:00:00,1579525200,-1.0,1
2020-01-20 13:30:00,1579527000,8588.018628343903,8654.449042559589,2020-01-20 13:30:00,1579527000,1.0,0
2020-01-20 13:30:00,1579527000,8588.018628343903,8654.449042559589,2020-01-20 14:00:00,1579528800,1.0,1
2020-01-20 14:30:00,1579530600,8654.449042559589,8718.184195633317,2020-01-20 14:30:00,1579530600,1.0,1
2020-01-20 15:00:00,1579532400,8593.002114705412,8654.449042559589,2020-01-20 15:00:00,1579532400,-1.0,1
2020-01-20 15:30:00,1579534200,8654.449042559589,8714.001189852754,2020-01-20 15:30:00,1579534200,1.0,1
2020-01-21 09:30:00,1579599000,8595.606334358792,8654.449042559589,2020-01-21 09:30:00,1579599000,-1.0,0
2020-01-21 09:30:00,1579599000,8595.606334358792,8654.449042559589,2020-01-21 10:00:00,1579600800,-1.0,1
2020-01-21 10:30:00,1579602600,8654.449042559589,8711.220816467418,2020-01-21 10:30:00,1579602600,1.0,0
2020-01-21 10:30:00,1579602600,8654.449042559589,8711.220816467418,2020-01-21 11:00:00,1579604400,1.0,0
2020-01-21 10:30:00,1579602600,8654.449042559589,8711.220816467418,2020-01-21 11:30:00,1579606200,1.0,1
2020-01-21 12:00:00,1579608000,8604.042480141403,8654.449042559589,2020-01-21 12:00:00,1579608000,-1.0,1
2020-01-21 12:30:00,1579609800,8654.449042559589,8703.295850519333,2020-01-21 12:30:00,1579609800,1.0,1
2020-01-21 13:00:00,1579611600,8607.823435168399,8654.449042559589,2020-01-21 13:00:00,1579611600,-1.0,1
2020-01-21 13:30:00,1579613400,8654.449042559589,8699.22996370855,2020-01-21 13:30:00,1579613400,1.0,0
2020-01-21 13:30:00,1579613400,8654.449042559589,8699.22996370855,2020-01-21 14:00:00,1579615200,1.0,0
2020-01-21 13:30:00,1579613400,8654.449042559589,8699.22996370855,2020-01-21 14:30:00,1579617000,1.0,0
2020-01-21 13:30:00,1579613400,8654.449042559589,8699.22996370855,2020-01-21 15:00:00,1579618800,1.0,1
2020-01-21 15:30:00,1579620600,8615.750845481925,8654.449042559589,2020-01-21 15:30:00,1579620600,-1.0,1
2020-01-22 09:30:00,1579685400,8654.449042559589,8693.46736841742,2020-01-22 09:30:00,1579685400,1.0,0
2020-01-22 09:30:00,1579685400,8654.449042559589,8693.46736841742,2020-01-22 10:00:00,1579687200,1.0,0
2020-01-22 09:30:00,1579685400,8654.449042559589,8693.46736841742,2020-01-22 10:30:00,1579689000,1.0,0
2020-01-22 09:30:00,1579685400,8654.449042559589,8693.46736841742,2020-01-22 11:00:00,1579690800,1.0,0
2020-01-22 09:30:00,1579685400,8654.449042559589,8693.46736841742,2020-01-22 11:30:00,1579692600,1.0,0
2020-01-22 09:30:00,1579685400,8654.449042559589,8693.46736841742,2020-01-22 12:00:00,1579694400,1.0,0
2020-01-22 09:30:00,1579685400,8654.449042559589,8693.46736841742,2020-01-22 12:30:00,1579696200,1.0,1
2020-01-22 13:00:00,1579698000,8619.14271309594,8654.449042559589,2020-01-22 13:00:00,1579698000,-1.0,0
2020-01-22 13:00:00,1579698000,8619.14271309594,8654.449042559589,2020-01-22 13:30:00,1579699800,-1.0,1
2020-01-22 14:00:00,1579701600,8654.449042559589,8688.818632760387,2020-01-22 14:00:00,1579701600,1.0,1
2020-01-22 14:30:00,1579703400,8620.74299451599,8654.449042559589,2020-01-22 14:30:00,1579703400,-1.0,1
2020-01-22 15:00:00,1579705200,8654.449042559589,8687.256087171501,2020-01-22 15:00:00,1579705200,1.0,0
2020-01-22 15:00:00,1579705200,8654.449042559589,8687.256087171501,2020-01-22 15:30:00,1579707000,1.0,1
2020-01-23 09:30:00,1579771800,8607.953070419724,8654.449042559589,2020-01-23 09:30:00,1579771800,-1.0,1
2020-01-23 10:00:00,1579773600,8560.531810575565,8607.953070419724,2020-01-23 10:00:00,1579773600,-1.0,1
