start,start_unix,end,end_unix,direction,bottom,top,start_open,start_high,start_low,start_close,start_volume,end_open,end_high,end_low,end_close,end_volume,bb_bbh,bb_bbl,kch_high,kch_low,squeeze,rsi,roc,tsi,mfi,vwap,atr,adx,obv,pocket_pivot,cmf,aroon_up,aroon,aroon_down,sma,ema20,ema50,macd_diff
2020-01-06 10:00:00,1578304800,2020-01-07 09:30:00,1578389400,-0.25,7489.242233144988,7587.8213128482275,7550.84,7558.45,7535.64,7543.02,806.280634,7867.97,7876.76,7855.0,7856.26,670.918278,-1.898255735178239,-6.435404301531349,-3.717371030660061,-4.602868710217507,0,30.989836921087004,5.354022590823936,43.43243070662802,32.40521177456155,-3.8016728820973356,0.7723484844226222,14.132286249719627,-3.3127202332855012,1,0.17604062523158326,50.0,96.0,-46.0,-4.166830018354801,-4.0609049752006,-5.323800403390038,12.728271396591204
2020-01-06 15:30:00,1578324600,2020-01-07 10:00:00,1578391200,0.75,7489.242233144988,7645.465610387507,7530.15,7537.09,7516.34,7519.99,815.976142,7856.26,7874.36,7856.15,7870.99,527.330561,-1.898255735178239,-6.9238893448032,-3.717371030660061,-4.602868710217507,0,31.42660007723103,6.0664536620665315,49.717644313937086,3.649636153635768,-3.823731077787656,0.7723484844226222,9.597963163695262,-0.9137137633956822,0,-0.11333168094294668,50.0,96.0,-46.0,-4.166830018354801,-4.0609049752006,-5.323800403390038,25.113507550427087
2020-01-07 09:30:00,1578389400,2020-01-07 10:30:00,1578393000,0.75,7527.143607805927,7700.426029531123,7867.97,7876.76,7855.0,7856.26,670.918278,7871.0,7889.78,7869.71,7889.24,637.235864,-1.898255735178239,-7.312691224098458,-3.717371030660061,-4.602868710217507,0,31.966938841695978,6.164456376200186,54.22555969365184,2.1540986086503224,-3.852133189743995,0.7723484844226222,11.791920693575307,0.7701984946916185,0,-0.11333168094294668,50.0,96.0,-46.0,-4.166830018354801,-4.0609049752006,-5.323800403390038,32.19451968044518
2020-01-07 10:00:00,1578391200,2020-01-07 11:00:00,1578394800,0.75,7587.8213128482275,7755.654275878767,7856.26,7874.36,7856.15,7870.99,527.330561,7888.12,7940.4,7881.69,7938.43,1662.504484,-1.1965122819298557,-8.034570076221698,-3.8430751840519406,-4.73215526663752,0,33.34190028907638,6.681691064514881,58.21234949495062,2.285338143590124,-3.950450667389802,0.7323640042647649,14.076962397906513,1.9029569255010819,0,-0.11333168094294668,50.0,88.0,-38.0,-4.2735591294500495,-3.8627544932610505,-5.644967070039584,37.480889291441954
2020-01-07 10:30:00,1578393000,2020-01-07 11:30:00,1578396600,0.75,7645.465610387507,7812.424076058723,7871.0,7889.78,7869.71,7889.24,637.235864,7938.43,7965.0,7888.19,7895.14,2544.6031,-0.6709295048944739,-8.034570076221698,-3.8430751840519406,-4.73215526663752,0,33.34190028907638,6.681691064514881,58.4106034044349,-9.104840918209916,-3.950450667389802,0.7190474162580395,16.3096965653205,-2.8035077062014104,-1,-0.05261934588902107,50.0,88.0,-42.0,-4.2735591294500495,-3.8627544932610505,-5.644967070039584,37.480889291441954
2020-01-07 11:00:00,1578394800,2020-01-07 13:30:00,1578403800,0.75,7700.426029531123,7870.551033368681,7888.12,7940.4,7881.69,7938.43,1662.504484,7840.3,7858.85,7814.88,7847.99,1084.967033,2.2565359758095553,-8.034570076221698,-3.8430751840519406,-4.73215526663752,0,33.34190028907638,6.681691064514881,58.4106034044349,-26.420972692434162,-3.950450667389802,0.7390764342680654,18.079765730877355,-2.8035077062014104,-1,-0.09900700100833205,50.0,88.0,-46.0,-4.2735591294500495,-3.8627544932610505,-5.644967070039584,37.480889291441954
2020-01-07 11:30:00,1578396600,2020-01-07 14:00:00,1578405600,0.75,7755.654275878767,7925.102263265851,7938.43,7965.0,7888.19,7895.14,2544.6031,7847.99,7878.28,7837.26,7875.37,1028.414405,2.2565359758095553,-7.438752528438769,-2.971733243489055,-3.9455981781196954,0,27.843568299618084,6.234273704153231,58.4106034044349,-26.420972692434162,-2.798434558334634,0.7390764342680654,18.079765730877355,-2.8035077062014104,-1,-0.09900700100833205,46.0,88.0,-46.0,-3.4552585514633023,-3.0179441124951865,-4.926524470856904,35.37800743104191
2020-01-07 12:00:00,1578398400,2020-01-07 15:00:00,1578409200,0.25,7812.424076058723,7925.102263265851,7895.13,7915.77,7840.0,7864.81,2044.787837,7841.16,7847.99,7815.0,7831.37,1484.97418,2.9460889735025546,-6.918234094365161,-2.304014125367729,-3.332773879258781,0,24.4065497873962,5.447044595859249,56.81097936406939,-26.420972692434162,-2.0160691596487084,0.7390764342680654,18.079765730877355,-2.1834330819025842,0,-0.12351462331170619,42.0,88.0,-46.0,-2.8246581926327536,-2.3921368265196463,-4.381062469931436,29.500365731837007
2020-01-07 14:00:00,1578405600,2020-01-07 15:30:00,1578411000,-0.75,7761.434854118654,7925.102263265851,7847.99,7878.28,7837.26,7875.37,1028.414405,7830.3,7831.35,7740.29,7764.59,3807.227971,3.813115298033125,-6.388410556305232,-1.5749545735628914,-2.6591449036679933,0,22.78027035512622,4.154752804441606,50.805984949579006,-27.9778631661232,0.9902369302649277,0.7108005894499122,17.58916958930198,-3.8872934917186672,-1,-0.16077150527185777,26.0,72.0,-46.0,-2.1225605908039995,-1.759198823825301,-3.8736445897443446,-12.678284534897571
2020-01-07 14:30:00,1578407400,2020-01-08 09:30:00,1578475800,-0.25,7761.434854118654,7907.677017703365,7875.29,7884.59,7838.8,7838.8,1391.362602,8313.45,8321.83,8276.0,8297.21,1157.154689,3.813115298033125,-10.765116506512868,-5.571192003095021,-6.7340407197117855,0,29.143737878529876,9.788922674669385,48.21188891000563,-27.9778631661232,-5.041061037237995,1.0973738412833058,17.58916958930198,-3.8872934917186672,-1,-0.16077150527185777,50.0,68.0,-46.0,-6.1719843176200015,-5.906294764455339,-8.102586957315523,15.897653653745124
2020-01-07 15:30:00,1578411000,2020-01-08 10:00:00,1578477600,0.75,7761.434854118654,7997.568328935683,7830.3,7831.35,7740.29,7764.59,3807.227971,8296.98,8359.0,8284.19,8334.33,1470.171081,3.813115298033125,-11.340224165821354,-5.571192003095021,-6.7340407197117855,0,29.848408691102634,10.294835775189542,50.20732314619251,-27.9778631661232,-5.09661778026998,1.0973738412833058,17.74375137193085,-3.8872934917186672,-1,-0.16077150527185777,50.0,60.0,-10.0,-6.1719843176200015,-5.906294764455339,-8.178086397048787,34.37955464268988
2020-01-08 09:30:00,1578475800,2020-01-08 10:30:00,1578479400,0.75,7816.625605607022,8083.340260794264,8313.45,8321.83,8276.0,8297.21,1157.154689,8334.65,8353.21,8320.99,8326.98,910.503704,-1.578852128727135,-11.340224165821354,-5.571192003095021,-6.7340407197117855,0,29.848408691102634,10.604040039103998,52.54752409487542,-22.639074143242155,-5.09661778026998,1.0973738412833058,19.070595481264625,1.4862594514700962,0,-0.13709061504101386,50.0,60.0,-14.0,-6.1719843176200015,-5.906294764455339,-8.178086397048787,42.64952740985456
2020-01-08 10:00:00,1578477600,2020-01-08 11:00:00,1578481200,0.75,7907.677017703365,8166.197768948661,8296.98,8359.0,8284.19,8334.33,1470.171081,8327.06,8370.0,8325.03,8358.62,896.051391,-0.9061471681671236,-11.340224165821354,-5.501967964631433,-6.718046521635998,0,29.926120410354443,10.89144376371448,54.53027010683847,-19.7068082499663,-5.09661778026998,1.0785667382059276,20.362340787671535,1.4862594514700962,0,-0.1269899510547919,50.0,68.0,-18.0,-6.123185666994232,-5.722958915080298,-8.178086397048787,46.476379579767894
2020-01-08 10:30:00,1578479400,2020-01-08 11:30:00,1578483000,0.75,7997.568328935683,8245.66545509203,8334.65,8353.21,8320.99,8326.98,910.503704,8359.14,8365.0,8329.6,8332.47,1138.478406,1.2397714442922876,-11.248494360183031,-5.015834071896407,-6.083664185575088,0,29.926120410354443,10.89144376371448,55.069672629927304,-24.251855746300834,-4.934866006457312,1.0300484912727188,21.561818572192237,-1.1197260819070936,0,-0.244229043943211,50.0,68.0,-21.999999999999996,-5.560953671078835,-5.102624728634268,-7.809822051028988,46.476379579767894
2020-01-08 11:00:00,1578481200,2020-01-08 13:00:00,1578488400,0.75,8083.340260794264,8322.051163653729,8327.06,8370.0,8325.03,8358.62,896.051391,8285.92,8315.0,8215.2,8311.88,3007.010445,2.308658521820888,-11.248494360183031,-4.881481632135447,-5.950055152644808,0,29.926120410354443,10.89144376371448,55.51676252175546,-24.251855746300834,-4.934866006457312,0.9912821512928762,22.52221287541378,2.77219705651731,0,-0.244229043943211,50.0,68.0,-34.0,-5.427349251431465,-4.9416657363127,-7.809822051028988,46.476379579767894
2020-01-08 11:30:00,1578483000,2020-01-08 13:30:00,1578490200,0.75,8166.197768948661,8401.947898970802,8359.14,8365.0,8329.6,8332.47,1138.478406,8309.58,8418.61,8303.27,8384.99,4449.819165,2.308658521820888,-10.55932495003546,-4.1015549210898286,-5.178990543420284,0,27.942153286950074,10.710012416751322,55.51676252175546,-24.251855746300834,-4.366073164113189,0.9537110381839752,22.52221287541378,3.8164629513603496,0,-0.244229043943211,50.0,88.0,-38.0,-4.659776752871593,-4.201118750647154,-7.225577757659025,43.523808060264
2020-01-08 12:00:00,1578484800,2020-01-08 15:30:00,1578497400,0.25,8233.504195145017,8401.947898970802,8332.2,8347.33,8311.01,8336.63,954.330808,8278.57,8359.0,8237.36,8305.97,2833.033153,3.908550221454689,-9.99708901340864,-3.6666154869133862,-4.755712640079565,0,27.942153286950074,10.710012416751322,55.51676252175546,-24.250446813359275,-4.130664296481683,1.0685599531375722,22.52221287541378,3.8164629513603496,0,-0.1604598458079891,50.0,88.0,-46.0,-4.223655122033705,-3.844263341809935,-6.986700967026138,38.311917617223685
2020-01-08 13:30:00,1578490200,2020-01-09 09:30:00,1578562200,-0.75,8123.05709998734,8401.947898970802,8309.58,8418.61,8303.27,8384.99,4449.819165,7884.25,7908.33,7868.88,7872.35,1091.078033,9.41674605992091,-9.388072337445763,4.3697646403763315,-4.423511536686377,0,26.492943211834785,6.530309401993904,53.45962854459544,-13.641913605514567,5.402011120769899,1.4029749078442553,21.619189177126266,3.8164629513603496,0,0.0681956876222946,50.0,88.0,-46.0,-3.74098239830937,-3.4249429571775494,-6.747848481690795,-43.51949845014789
2020-01-08 14:00:00,1578492000,2020-01-09 10:00:00,1578564000,-0.75,8014.586940198068,8322.051163653729,8384.99,8385.0,8184.0,8286.57,4491.461903,7872.36,7934.78,7852.01,7911.1,1693.278154,9.41674605992091,-8.176992811978394,4.3697646403763315,-3.2021855424992083,0,19.840800235939412,5.609289989205066,50.35848689869917,-13.641913605514567,5.402011120769899,1.4029749078442553,19.989878826233898,-3.6029424800111394,0,0.08847489149750394,46.0,88.0,-46.0,3.542112583917117,3.3420591296015942,-5.47348431373365,-59.9290115094025
2020-01-09 09:30:00,1578562200,2020-01-09 10:30:00,1578565800,-0.75,7910.098934679459,8233.504195145017,7884.25,7908.33,7868.88,7872.35,1091.078033,7911.21,7928.72,7876.0,7896.38,1230.719978,9.41674605992091,-2.662180321035663,4.3697646403763315,2.701279372317856,0,-3.7554396385304543,0.8796090852983692,30.233489623069843,1.8803083846185942,5.402011120769899,1.4029749078442553,14.361441248532508,1.235715936425887,0,0.08847489149750394,30.0,36.0,-14.0,3.542112583917117,3.3420591296015942,-0.2688487055682316,-69.33589126859282
2020-01-09 10:00:00,1578564000,2020-01-09 12:30:00,1578573000,-0.75,7810.474358126464,8123.05709998734,7872.36,7934.78,7852.01,7911.1,1693.278154,7879.56,7917.68,7878.83,7900.91,1390.086757,9.346210466946346,-2.662180321035663,4.5042460821685495,2.798922066920781,0,-3.7445400357248957,1.7556625655701035,21.32454164893796,-5.318637542828625,4.683900738953355,1.3711134960912095,12.631836747887235,1.235715936425887,0,0.10300681461629041,26.0,36.00000000000001,-30.0,3.644186785260459,2.5676904867798243,-0.2688487055682316,-74.44661539644821
2020-01-09 10:30:00,1578565800,2020-01-09 13:00:00,1578574800,-0.25,7810.474358126464,8014.586940198068,7911.21,7928.72,7876.0,7896.38,1230.719978,7901.49,7945.0,7900.5,7928.3,1556.932298,9.346210466946346,-2.552149414887438,4.5042460821685495,2.798922066920781,0,-3.7445400357248957,-4.446193358972462,14.513591951335389,7.757617638012363,4.683900738953355,1.3232393263572602,11.025775425859486,1.080129366375667,0,0.14388390485406138,22.0,36.00000000000001,-34.0,3.644186785260459,2.5676904867798243,-0.4762485869096338,-74.44661539644821
2020-01-09 11:00:00,1578567600,2020-01-09 15:30:00,1578583800,0.25,7810.474358126464,7992.769279351733,7895.56,7901.99,7865.59,7870.0,900.322857,7902.62,7914.27,7893.0,7907.05,649.606917,9.346210466946346,-3.3671284575277696,4.5042460821685495,2.798922066920781,0,-3.7445400357248957,-5.660264493421171,8.848546591682686,11.749647617198654,4.683900738953355,1.265877719860158,9.60871916830417,1.080129366375667,0,0.14388390485406138,18.0,36.00000000000001,-46.0,3.644186785260459,2.5676904867798243,-0.4762485869096338,-74.44661539644821
2020-01-09 13:00:00,1578574800,2020-01-10 11:00:00,1578654000,-0.75,7752.870609423227,7992.769279351733,7901.49,7945.0,7900.5,7928.3,1556.932298,7772.12,7849.99,7766.93,7825.56,3211.730671,9.072551015200887,-3.3671284575277696,4.579300293182413,3.038829067349866,0,-10.752538295436942,-7.312113669783743,-16.190048499405567,12.306086806495792,3.0686441071321298,1.0427247287851609,3.887901965789773,2.085740133449059,1,0.14388390485406138,-34.0,-72.0,50.0,3.817445023436889,2.9610719045644487,2.1839250232917493,-55.77816917759477
2020-01-09 13:30:00,1578576600,2020-01-10 12:30:00,1578659400,-0.25,7752.870609423227,7910.098934679459,7928.29,7939.56,7891.43,7897.52,1302.510068,7833.3,7899.98,7833.3,7893.98,1960.831389,9.072551015200887,-3.3671284575277696,4.579300293182413,3.038829067349866,1,-10.752538295436942,-7.312113669783743,-16.190048499405567,27.098967985304498,3.0686441071321298,1.0191652526583241,-2.7553503224924114,2.085740133449059,1,0.19589233740388987,-46.0,-72.0,50.0,3.817445023436889,2.9610719045644487,2.1839250232917493,-49.779687699093
2020-01-10 09:30:00,1578648600,2020-01-10 13:00:00,1578661200,0.75,7752.870609423227,7980.497166261868,7744.0,7750.0,7714.5,7716.47,1242.879149,7893.98,7933.04,7872.75,7928.24,1696.63955,9.072551015200887,-2.8468361605245462,4.579300293182413,3.038829067349866,1,-10.752538295436942,-7.312113669783743,-16.190048499405567,27.415208182220056,2.17080186206897,1.0191652526583241,-4.12409383096951,2.085740133449059,1,0.24804889702264313,-46.0,-72.0,50.0,3.817445023436889,2.9610719045644487,2.1839250232917493,-33.41724731202417
2020-01-10 11:30:00,1578655800,2020-01-10 13:30:00,1578663000,0.25,7829.895757483776,7980.497166261868,7825.22,7854.44,7785.0,7841.69,2154.604886,7926.61,7944.0,7862.31,7870.4,2445.866346,4.378920872466296,-2.721765335840871,1.4656895813699862,-1.4623064723906793,1,-3.857105490244301,-5.646626510952981,-15.634850425030123,27.415208182220056,-1.1026222042369511,0.9818597655117898,-5.54759472369641,-1.5173198792497484,1,0.24804889702264313,-46.0,-72.0,34.0,0.8285777683127122,0.7729866795318259,-0.679531232751799,-16.25246436452837
2020-01-10 13:00:00,1578661200,2020-01-10 14:30:00,1578666600,-0.25,7832.705790350288,7981.846353696755,7893.98,7933.04,7872.75,7928.24,1696.63955,7915.54,7982.85,7903.03,7978.65,2416.240568,1.3231996197920637,-2.8788206924830746,-0.7301903621957848,-2.088766061092201,0,4.242627790023015,1.3805590851334135,-11.309248185964968,29.98865883056004,-1.6163376096294968,0.9469498880280733,-7.559064744838057,-1.5173198792497484,0,0.30276385475210926,-46.0,-64.0,22.0,-1.350692159701211,-0.9410837358434634,-1.2381471067443073,15.743497974999471
2020-01-10 13:30:00,1578663000,2020-01-10 15:00:00,1578668400,0.75,7832.705790350288,8061.739707376307,7926.61,7944.0,7862.31,7870.4,2445.866346,7978.65,8085.0,7945.44,8033.69,4986.882411,1.3231996197920637,-3.6865794546311434,-1.2450712769184094,-2.7376232673486953,0,6.902448394216314,1.9690146422696433,-10.598206875359585,35.35368133094134,-1.9403577070771831,0.994478921635659,-7.559064744838057,2.848588986713638,1,0.3084841720121459,50.0,-64.0,18.0,-1.9300035226651744,-1.46548903804306,-1.839689807884909,22.643194019437818
2020-01-10 14:00:00,1578664800,2020-01-11 10:00:00,1578736800,0.75,7906.8901565299375,8141.514250078748,7870.7,7935.0,7850.01,7915.54,1846.447321,8114.2,8117.03,8071.19,8082.85,651.371334,0.7754016194007676,-5.007177492922935,-1.9559571550520758,-3.49600659911448,0,10.544644092389746,2.6998155908623236,-8.865653588469344,39.83990525025827,-2.685524037726452,0.994478921635659,-7.559064744838057,2.848588986713638,1,0.360451291756273,50.0,-56.0,14.0,-2.656620106430438,-2.0507221611254494,-2.619629324978405,33.33069664421047
2020-01-10 15:00:00,1578668400,2020-01-11 10:30:00,1578738600,0.25,7981.846353696755,8141.514250078748,7978.65,8085.0,7945.44,8033.69,4986.882411,8084.22,8085.27,8042.89,8054.03,826.542175,0.951356649433535,-5.007177492922935,-1.9559571550520758,-3.49600659911448,0,10.544644092389746,2.6998155908623236,9.392379523596805,39.83990525025827,-2.685524037726452,0.994478921635659,-7.181904750938482,2.848588986713638,1,0.360451291756273,50.0,52.0,-10.0,-2.656620106430438,-2.0507221611254494,-2.619629324978405,33.33069664421047
2020-01-10 15:30:00,1578670200,2020-01-11 11:00:00,1578740400,-0.25,7987.897302012872,8141.514250078748,8033.69,8086.85,8008.62,8066.6,2380.368261,8054.03,8069.65,8010.0,8063.69,1267.386388,1.0503240626229768,-5.007177492922935,-1.9559571550520758,-3.49600659911448,0,10.544644092389746,2.6998155908623236,10.612924453862423,39.83990525025827,-2.685524037726452,0.9889487851441866,-6.812814726439981,1.3315175333995757,0,0.360451291756273,50.0,52.0,-14.0,-2.656620106430438,-2.0507221611254494,-2.619629324978405,33.33069664421047
2020-01-11 10:30:00,1578738600,2020-01-11 12:00:00,1578744000,0.25,7987.897302012872,8134.568369499495,8084.22,8085.27,8042.89,8054.03,826.542175,8045.89,8064.98,8018.41,8043.81,838.652498,1.6142585701598051,-4.548548820767195,-1.0429427057174365,-2.610897326988834,0,7.089872374675906,2.137574367347137,11.497608602264656,36.551069656971436,-1.6184715486235035,0.9168379725855748,-8.022732312786054,0.7360735200754003,0,0.3242530012230662,42.0,52.0,-21.999999999999996,-1.749112379072102,-1.0560405897894611,-1.7780692799413913,29.18640425718195
2020-01-11 11:00:00,1578740400,2020-01-11 12:30:00,1578745800,-0.25,7991.086663976203,8134.568369499495,8054.03,8069.65,8010.0,8063.69,1267.386388,8043.76,8068.0,8025.0,8061.95,949.812742,1.6142585701598051,-4.548548820767195,-1.0429427057174365,-2.610897326988834,0,7.089872374675906,2.137574367347137,12.222626046713868,31.943846793893627,-1.5555844056430885,0.9031679308503758,-8.70500151203813,0.7360735200754003,0,0.3242530012230662,38.0,52.0,-26.0,-1.749112379072102,-1.0560405897894611,-1.7780692799413913,25.88485386709763
2020-01-11 11:30:00,1578742200,2020-01-11 13:00:00,1578747600,0.25,7991.086663976203,8128.820188675376,8062.63,8074.26,8031.89,8045.95,839.008028,8061.93,8099.27,8045.01,8058.24,1122.212223,1.6142585701598051,-4.441065098780001,-0.7202496501053304,-2.3361986450755268,0,6.766500171322633,4.429097761022844,12.720324087742584,30.37524028375671,-1.1076693150732524,0.8781193445162319,-8.861667152581173,-0.6620454088411194,0,0.315631715129884,34.0,52.0,-30.0,-1.4451404436891835,-0.8011829503735868,-1.5738413334635766,21.239542513813213
2020-01-11 12:30:00,1578745800,2020-01-11 14:00:00,1578751200,-0.25,7995.574974741457,8128.820188675376,8043.76,8068.0,8025.0,8061.95,949.812742,8090.73,8135.0,8070.47,8093.72,1064.959339,1.5656604785778683,-4.441065098780001,-0.7202496501053304,-2.3361986450755268,0,8.576277281940463,4.429097761022844,14.999753078429814,32.76427444646052,-0.9927093011528427,0.8320627304692912,-8.957413162068416,-0.6620454088411194,0,0.315631715129884,26.0,52.0,-38.0,-1.4451404436891835,-0.9714455033852687,-1.7828741734772535,14.344993950583923
2020-01-11 13:00:00,1578747600,2020-01-11 14:30:00,1578753000,0.25,7995.574974741457,8126.392673394382,8061.93,8099.27,8045.01,8058.24,1122.212223,8092.33,8096.63,8050.0,8053.75,954.075223,1.6079155110181347,-3.9651581798762123,-0.6685088541190254,-2.2254024093883515,0,8.576277281940463,4.429097761022844,14.999753078429814,32.76427444646052,-0.9927093011528427,0.8210816832813346,-8.957413162068416,-0.6620454088411194,0,0.28668921778991246,22.0,52.0,-42.0,-1.3766900452656472,-0.9714455033852687,-1.7828741734772535,11.521450789951196
2020-01-11 13:30:00,1578749400,2020-01-11 15:30:00,1578756600,-0.25,7998.382251983171,8126.392673394382,8058.24,8102.56,8057.56,8090.02,830.114624,8067.79,8106.65,8067.73,8099.73,891.483125,1.6079155110181347,-3.9651581798762123,-0.6685088541190254,-2.2254024093883515,0,8.576277281940463,4.148820443500376,15.409975061533935,32.76427444646052,-0.9927093011528427,0.7991694213126151,-8.957413162068416,0.6356284728575464,0,0.28668921778991246,18.0,52.00000000000001,-46.0,-1.3766900452656472,-0.9714455033852687,-1.7828741734772535,10.942969345632676
2020-01-11 14:30:00,1578753000,2020-01-12 09:30:00,1578821400,0.75,7998.382251983171,8182.615168688417,8092.33,8096.63,8050.0,8053.75,954.075223,8158.15,8164.08,8118.0,8137.5,817.37375,1.6079155110181347,-2.8048858994691273,-0.47724935995903195,-1.909605734767041,0,10.520269509225663,3.419335974657578,17.125562113934407,27.23419793989791,-0.7611127176456449,0.7866826682369817,-8.715210622858589,-0.5895248312878261,0,0.209316000016731,50.0,96.0,-46.0,-1.1611612903225819,-1.1531382859613046,-2.0311759526014725,6.029802485487856
