unix,date,open,high,low,close,volume_base
1598540400,2020-08-27 15:00:00,11310.45,11337.66,11293.1,11299.02,1290.483037
1598542200,2020-08-27 15:30:00,11299.03,11336.48,11290.0,11323.22,1350.702326
1598607000,2020-08-28 09:30:00,11440.56,11459.99,11411.55,11440.24,1209.924678
1598608800,2020-08-28 10:00:00,11440.24,11452.0,11384.64,11409.29,1485.401724
1598610600,2020-08-28 10:30:00,11409.29,11443.04,11407.78,11437.73,933.174878
1598612400,2020-08-28 11:00:00,11437.73,11453.6,11418.15,11430.4,979.836604
1598614200,2020-08-28 11:30:00,11430.52,11474.4,11429.63,11471.99,1095.883917
1598616000,2020-08-28 12:00:00,11471.99,11483.0,11440.84,11470.39,1330.432784
1598617800,2020-08-28 12:30:00,11470.39,11477.0,11420.01,11440.88,1193.411217
1598619600,2020-08-28 13:00:00,11440.88,11452.97,11426.31,11426.5,800.429336
1598621400,2020-08-28 13:30:00,11426.41,11460.64,11421.05,11460.63,933.950457
1598623200,2020-08-28 14:00:00,11460.64,11464.92,11432.57,11438.33,1221.035476
1598625000,2020-08-28 14:30:00,11438.34,11452.56,11396.71,11436.99,1403.959941
1598626800,2020-08-28 15:00:00,11436.67,11494.0,11435.36,11492.51,1717.06651
1598628600,2020-08-28 15:30:00,11492.51,11534.06,11473.99,11529.63,2411.630175
1598693400,2020-08-29 09:30:00,11528.48,11552.82,11528.48,11543.15,577.664439
1598695200,2020-08-29 10:00:00,11543.16,11547.62,11530.05,11530.35,449.387183
1598697000,2020-08-29 10:30:00,11530.35,11531.02,11431.7,11456.55,1578.457766
1598698800,2020-08-29 11:00:00,11456.54,11476.54,11417.04,11463.0,912.719963
1598700600,2020-08-29 11:30:00,11463.0,11475.9,11445.74,11447.38,567.664936
1598702400,2020-08-29 12:00:00,11447.38,11487.0,11438.34,11462.46,658.268766
1598704200,2020-08-29 12:30:00,11462.24,11475.26,11442.14,11464.3,646.043139
1598706000,2020-08-29 13:00:00,11464.3,11471.07,11455.0,11465.89,715.601331
1598707800,2020-08-29 13:30:00,11465.88,11472.41,11433.69,11438.27,847.976296
1598709600,2020-08-29 14:00:00,11438.27,11459.24,11435.66,11457.61,758.462182
1598711400,2020-08-29 14:30:00,11457.62,11495.35,11456.93,11492.6,699.138104
1598713200,2020-08-29 15:00:00,11492.6,11516.0,11473.05,11500.43,856.612574
1598715000,2020-08-29 15:30:00,11500.43,11513.67,11484.59,11500.99,985.325703
1598779800,2020-08-30 09:30:00,11575.52,11596.59,11570.09,11583.01,647.693086
1598781600,2020-08-30 10:00:00,11583.01,11585.0,11566.21,11567.94,509.098653
1598783400,2020-08-30 10:30:00,11567.94,11586.3,11560.16,11562.93,695.996032
1598785200,2020-08-30 11:00:00,11562.92,11594.07,11557.08,11590.87,575.309556
1598787000,2020-08-30 11:30:00,11590.87,11608.13,11585.36,11603.09,573.640959
1598788800,2020-08-30 12:00:00,11603.09,11615.71,11563.11,11584.6,986.279462
1598790600,2020-08-30 12:30:00,11584.6,11613.99,11573.53,11598.75,790.651381
1598792400,2020-08-30 13:00:00,11598.75,11665.11,11592.94,11628.16,1551.116077
1598794200,2020-08-30 13:30:00,11628.16,11637.83,11605.96,11628.01,1158.182778
1598796000,2020-08-30 14:00:00,11627.64,11634.54,11600.17,11615.82,973.564245
1598797800,2020-08-30 14:30:00,11615.82,11628.69,11608.26,11620.03,1072.341824
1598799600,2020-08-30 15:00:00,11620.02,11634.97,11614.0,11629.07,945.279095
1598801400,2020-08-30 15:30:00,11629.0,11658.99,11557.69,11616.2,1669.971814
1598866200,2020-08-31 09:30:00,11608.81,11617.7,11596.0,11596.57,1344.961098
1598868000,2020-08-31 10:00:00,11596.57,11625.01,11577.88,11616.19,1295.017363
1598869800,2020-08-31 10:30:00,11616.19,11625.68,11602.47,11608.92,892.782337
1598871600,2020-08-31 11:00:00,11608.92,11659.91,11607.65,11647.3,1334.157517
1598873400,2020-08-31 11:30:00,11647.29,11710.0,11644.3,11680.58,2162.812283
1598875200,2020-08-31 12:00:00,11680.72,11696.29,11669.0,11685.53,1300.032093
1598877000,2020-08-31 12:30:00,11685.52,11758.0,11661.11,11719.83,2426.155646
1598878800,2020-08-31 13:00:00,11719.57,11800.77,11712.03,11756.37,3166.878506
1598880600,2020-08-31 13:30:00,11756.37,11774.66,11700.0,11713.87,1865.874503
1598882400,2020-08-31 14:00:00,11713.87,11719.46,11678.47,11698.56,1987.027778
1598884200,2020-08-31 14:30:00,11698.56,11735.11,11695.25,11730.46,1664.061523
1598886000,2020-08-31 15:00:00,11730.45,11739.53,11704.44,11707.43,1455.809612
1598887800,2020-08-31 15:30:00,11707.42,11743.3,11696.14,11742.16,1351.592213
1598952600,2020-09-01 09:30:00,11887.94,11950.0,11887.86,11938.96,2000.648864
1598954400,2020-09-01 10:00:00,11938.96,11946.99,11912.66,11926.57,1328.187998
1598956200,2020-09-01 10:30:00,11926.56,11938.97,11906.0,11919.9,1302.279223
1598958000,2020-09-01 11:00:00,11919.9,11922.95,11877.68,11892.05,2438.983433
1598959800,2020-09-01 11:30:00,11892.15,11904.77,11834.01,11868.99,2188.48702
1598961600,2020-09-01 12:00:00,11868.98,11882.55,11840.7,11879.01,1842.781635
1598963400,2020-09-01 12:30:00,11879.01,11918.83,11875.3,11899.94,1494.340327
1598965200,2020-09-01 13:00:00,11899.94,11910.17,11860.09,11880.36,1355.533868
1598967000,2020-09-01 13:30:00,11880.35,11884.37,11852.73,11864.38,1266.946112
1598968800,2020-09-01 14:00:00,11864.38,11873.95,11797.26,11845.01,2261.707892
1598970600,2020-09-01 14:30:00,11845.0,11894.54,11830.13,11894.06,1873.724335
1598972400,2020-09-01 15:00:00,11893.93,11975.0,11890.96,11949.72,3049.783463
1598974200,2020-09-01 15:30:00,11949.72,12044.67,11926.8,12039.33,3117.766453
1599039000,2020-09-02 09:30:00,11729.23,11747.99,11709.0,11738.1,1173.946161
1599040800,2020-09-02 10:00:00,11738.09,11743.3,11585.0,11617.69,2107.111734
1599042600,2020-09-02 10:30:00,11617.69,11643.53,11520.01,11574.27,3613.167376
1599044400,2020-09-02 11:00:00,11574.26,11574.27,11160.1,11329.71,9882.476154
1599046200,2020-09-02 11:30:00,11329.7,11424.99,11282.75,11406.02,4227.548691
1599048000,2020-09-02 12:00:00,11406.01,11470.65,11375.06,11399.4,3644.881222
1599049800,2020-09-02 12:30:00,11399.26,11438.28,11395.77,11428.65,1872.092149
1599051600,2020-09-02 13:00:00,11428.64,11445.7,11409.71,11420.0,1964.834289
1599053400,2020-09-02 13:30:00,11420.0,11420.74,11307.54,11338.55,2834.46937
1599055200,2020-09-02 14:00:00,11338.55,11368.18,11300.0,11358.93,1765.313121
1599057000,2020-09-02 14:30:00,11358.94,11359.83,11193.79,11244.82,3635.891979
1599058800,2020-09-02 15:00:00,11244.83,11350.95,11231.99,11320.32,2392.701373
1599060600,2020-09-02 15:30:00,11320.32,11351.7,11304.94,11329.67,1276.593795
1599125400,2020-09-03 09:30:00,11361.37,11382.5,11340.04,11342.48,929.835883
1599127200,2020-09-03 10:00:00,11342.31,11351.26,11278.25,11306.42,1690.928167
1599129000,2020-09-03 10:30:00,11306.42,11312.92,11218.0,11258.35,2149.19738
1599130800,2020-09-03 11:00:00,11258.34,11299.49,11203.28,11211.88,2148.609135
1599132600,2020-09-03 11:30:00,11211.88,11264.95,11180.97,11208.02,2691.198923
1599134400,2020-09-03 12:00:00,11208.01,11249.97,10645.0,10792.83,13167.133384
1599136200,2020-09-03 12:30:00,10792.84,10887.76,10750.0,10818.93,7799.445209
1599138000,2020-09-03 13:00:00,10818.92,10853.99,10790.8,10823.83,3972.14893
1599139800,2020-09-03 13:30:00,10823.84,10924.88,10810.08,10917.03,2876.519312
1599141600,2020-09-03 14:00:00,10917.03,10923.78,10832.0,10861.92,2389.394972
1599143400,2020-09-03 14:30:00,10861.48,10881.53,10820.0,10847.91,1858.7625
1599145200,2020-09-03 15:00:00,10847.91,10847.91,10633.4,10704.79,4479.501788
1599147000,2020-09-03 15:30:00,10704.79,10769.99,10460.0,10670.28,8055.4733
1599211800,2020-09-04 09:30:00,10434.66,10528.97,10412.0,10518.38,2427.739267
1599213600,2020-09-04 10:00:00,10518.37,10525.69,10462.79,10489.03,2391.934595
1599215400,2020-09-04 10:30:00,10489.51,10521.81,10456.99,10462.26,1739.573469
1599217200,2020-09-04 11:00:00,10462.26,10473.0,10374.0,10436.86,2138.692192
1599219000,2020-09-04 11:30:00,10436.85,10439.54,10355.08,10422.17,1599.853647
1599220800,2020-09-04 12:00:00,10422.52,10465.0,10378.25,10384.94,1492.583351
1599222600,2020-09-04 12:30:00,10384.94,10473.0,10380.3,10464.47,1659.079969
1599224400,2020-09-04 13:00:00,10464.47,10470.94,10390.15,10440.0,1604.333208
1599226200,2020-09-04 13:30:00,10439.03,10497.84,10370.0,10372.85,2034.623408
1599228000,2020-09-04 14:00:00,10372.85,10410.8,10250.0,10290.82,2952.414061
1599229800,2020-09-04 14:30:00,10290.82,10392.64,9875.5,10387.06,7219.087331
1599231600,2020-09-04 15:00:00,10378.29,10392.63,10157.47,10200.24,4296.574029
1599233400,2020-09-04 15:30:00,10200.24,10445.1,10200.23,10424.67,3235.186743
1599298200,2020-09-05 09:30:00,10355.14,10379.86,10286.65,10286.85,1359.133486
1599300000,2020-09-05 10:00:00,10286.84,10330.6,10268.0,10296.27,1991.623865
1599301800,2020-09-05 10:30:00,10296.26,10340.0,10255.0,10284.47,1547.644848
1599303600,2020-09-05 11:00:00,10284.46,10299.99,10166.13,10196.39,2703.181808
1599305400,2020-09-05 11:30:00,10196.58,10239.68,10123.0,10225.66,2597.733978
1599307200,2020-09-05 12:00:00,10225.65,10269.01,10069.0,10072.21,2916.084906
1599309000,2020-09-05 12:30:00,10072.23,10104.99,9975.0,10001.75,5515.025593
1599310800,2020-09-05 13:00:00,10001.76,10250.0,9997.36,10180.41,3375.608496
1599312600,2020-09-05 13:30:00,10180.41,10320.81,10160.06,10306.47,2303.20651
1599314400,2020-09-05 14:00:00,10306.47,10346.67,10220.01,10259.64,1650.57913
1599316200,2020-09-05 14:30:00,10259.75,10338.36,10251.87,10323.95,1557.005875
1599318000,2020-09-05 15:00:00,10323.95,10347.87,10272.95,10305.13,1485.714511
1599319800,2020-09-05 15:30:00,10305.13,10314.92,10240.81,10273.89,1390.197972
1599384600,2020-09-06 09:30:00,10233.36,10236.9,10165.29,10217.32,990.58657
1599386400,2020-09-06 10:00:00,10217.32,10242.4,10170.3,10190.55,1038.479436
1599388200,2020-09-06 10:30:00,10190.55,10240.0,10175.95,10231.51,856.074269
1599390000,2020-09-06 11:00:00,10231.51,10265.42,10191.0,10238.06,1141.341896
1599391800,2020-09-06 11:30:00,10238.01,10274.0,10217.77,10266.32,1274.194957
1599393600,2020-09-06 12:00:00,10266.32,10300.0,10240.0,10297.51,1874.408025
1599395400,2020-09-06 12:30:00,10297.5,10297.5,10224.75,10245.73,1442.66795
1599397200,2020-09-06 13:00:00,10245.73,10248.56,10191.3,10214.99,1940.378338
1599399000,2020-09-06 13:30:00,10214.98,10244.82,10208.04,10223.99,744.440994
1599400800,2020-09-06 14:00:00,10223.98,10264.67,10183.74,10202.06,1021.069915
1599402600,2020-09-06 14:30:00,10202.06,10243.91,10172.71,10235.03,1304.353959
1599404400,2020-09-06 15:00:00,10235.03,10247.07,10120.19,10132.08,1471.499718
1599406200,2020-09-06 15:30:00,10132.09,10190.44,10132.09,10173.37,897.631371
1599471000,2020-09-07 09:30:00,10169.39,10177.1,10100.0,10116.68,1000.208792
1599472800,2020-09-07 10:00:00,10116.68,10159.3,10077.5,10088.85,1269.786858
1599474600,2020-09-07 10:30:00,10088.86,10107.18,10060.02,10070.9,1398.642383
1599476400,2020-09-07 11:00:00,10070.89,10143.07,10015.14,10045.11,2426.902506
1599478200,2020-09-07 11:30:00,10045.11,10060.15,9995.08,10026.46,2539.972981
1599480000,2020-09-07 12:00:00,10026.47,10063.78,9950.0,9995.82,2930.342996
1599481800,2020-09-07 12:30:00,9995.64,9995.64,9875.0,9946.14,3868.154726
1599483600,2020-09-07 13:00:00,9946.14,10070.69,9875.05,10009.42,3226.832186
1599485400,2020-09-07 13:30:00,10008.33,10122.8,9986.59,10076.78,2214.795353
1599487200,2020-09-07 14:00:00,10076.28,10089.44,10034.0,10075.16,1285.764581
1599489000,2020-09-07 14:30:00,10075.16,10084.2,9983.88,10014.59,1490.800171
1599490800,2020-09-07 15:00:00,10014.59,10149.96,9978.24,10126.73,1855.646423
1599492600,2020-09-07 15:30:00,10126.72,10166.66,10104.08,10144.01,1915.536407
1599557400,2020-09-08 09:30:00,10162.69,10183.45,10010.03,10014.77,2656.196208
1599559200,2020-09-08 10:00:00,10014.97,10077.0,9990.0,10016.67,2486.100838
1599561000,2020-09-08 10:30:00,10016.67,10060.55,9975.56,10045.88,1824.964114
1599562800,2020-09-08 11:00:00,10045.87,10078.94,9990.12,9996.62,1284.663289
1599564600,2020-09-08 11:30:00,9996.62,10030.52,9930.0,9982.99,1999.785877
1599566400,2020-09-08 12:00:00,9981.74,10009.32,9920.32,9985.64,2240.237197
1599568200,2020-09-08 12:30:00,9985.64,10050.0,9956.0,10007.26,1916.881548
1599570000,2020-09-08 13:00:00,10007.09,10029.53,9950.0,9957.67,1894.277057
1599571800,2020-09-08 13:30:00,9957.67,10029.0,9925.82,9990.15,3634.104148
1599573600,2020-09-08 14:00:00,9990.15,10135.0,9979.0,10133.2,2903.206517
1599575400,2020-09-08 14:30:00,10134.99,10153.96,10083.33,10099.76,1871.56897
1599577200,2020-09-08 15:00:00,10099.57,10152.54,10078.18,10121.63,1348.359484
1599579000,2020-09-08 15:30:00,10121.63,10121.92,10061.63,10098.58,1263.505375
1599643800,2020-09-09 09:30:00,10185.12,10204.17,10171.84,10198.96,986.410444
1599645600,2020-09-09 10:00:00,10198.64,10207.0,10158.19,10173.96,863.134075
1599647400,2020-09-09 10:30:00,10173.95,10188.88,10142.36,10171.92,1042.920335
1599649200,2020-09-09 11:00:00,10171.93,10274.59,10171.9,10228.24,1918.684855
1599651000,2020-09-09 11:30:00,10228.24,10238.75,10202.65,10221.37,998.062922
1599652800,2020-09-09 12:00:00,10221.47,10261.63,10170.36,10184.62,1255.96009
1599654600,2020-09-09 12:30:00,10184.61,10197.56,10165.99,10190.6,892.439912
1599656400,2020-09-09 13:00:00,10190.61,10261.78,10189.38,10248.85,1349.273332
1599658200,2020-09-09 13:30:00,10248.85,10255.86,10200.17,10213.62,1037.772749
1599660000,2020-09-09 14:00:00,10213.62,10256.62,10190.0,10252.97,1185.990861
1599661800,2020-09-09 14:30:00,10252.98,10260.0,10215.46,10234.21,1285.496825
1599663600,2020-09-09 15:00:00,10234.22,10280.62,10234.21,10259.5,1640.796185
1599665400,2020-09-09 15:30:00,10259.4,10273.65,10245.0,10246.11,1531.858077
1599730200,2020-09-10 09:30:00,10264.23,10281.98,10243.19,10276.88,1056.433302
1599732000,2020-09-10 10:00:00,10276.88,10321.2,10272.77,10289.39,1334.484291
1599733800,2020-09-10 10:30:00,10289.39,10293.5,10241.0,10268.09,851.636082
1599735600,2020-09-10 11:00:00,10268.09,10302.42,10254.35,10296.87,516.943302
1599737400,2020-09-10 11:30:00,10296.87,10310.0,10260.02,10292.62,933.496791
1599739200,2020-09-10 12:00:00,10292.61,10335.48,10283.16,10333.08,1227.541048
1599741000,2020-09-10 12:30:00,10333.08,10375.92,10322.33,10362.04,1503.093449
1599742800,2020-09-10 13:00:00,10362.04,10387.25,10352.8,10364.11,1173.081416
1599744600,2020-09-10 13:30:00,10364.11,10450.0,10359.82,10437.94,3010.611216
1599746400,2020-09-10 14:00:00,10437.95,10483.35,10407.51,10413.52,2824.465346
1599748200,2020-09-10 14:30:00,10413.52,10442.64,10354.33,10365.04,2294.9755
1599750000,2020-09-10 15:00:00,10365.04,10400.0,10346.37,10394.22,1578.905737
1599751800,2020-09-10 15:30:00,10394.22,10432.79,10358.23,10414.16,1632.9979
1599816600,2020-09-11 09:30:00,10321.76,10330.6,10297.13,10319.05,845.281124
1599818400,2020-09-11 10:00:00,10319.05,10323.13,10271.61,10290.69,1228.280909
1599820200,2020-09-11 10:30:00,10290.74,10303.91,10276.7,10285.47,801.69869
1599822000,2020-09-11 11:00:00,10285.4,10305.89,10268.07,10285.06,883.943515
1599823800,2020-09-11 11:30:00,10285.05,10285.06,10250.0,10252.6,968.872856
1599825600,2020-09-11 12:00:00,10252.6,10280.0,10252.6,10260.35,842.515544
1599827400,2020-09-11 12:30:00,10260.35,10292.7,10250.55,10289.42,843.700549
1599829200,2020-09-11 13:00:00,10289.43,10315.5,10271.4,10291.8,946.607848
1599831000,2020-09-11 13:30:00,10291.81,10309.39,10252.0,10262.41,1203.215028
1599832800,2020-09-11 14:00:00,10262.4,10293.19,10252.01,10282.77,1111.77839
1599834600,2020-09-11 14:30:00,10282.78,10301.25,10266.54,10289.46,880.21582
1599836400,2020-09-11 15:00:00,10289.46,10331.79,10289.46,10313.6,1489.862877
1599838200,2020-09-11 15:30:00,10313.61,10328.38,10296.08,10318.76,1040.769044
1599903000,2020-09-12 09:30:00,10344.0,10356.8,10332.0,10354.29,570.027874
1599904800,2020-09-12 10:00:00,10354.3,10359.48,10345.0,10345.84,639.897571
1599906600,2020-09-12 10:30:00,10345.84,10347.86,10331.44,10340.49,579.587197
1599908400,2020-09-12 11:00:00,10340.49,10343.11,10324.19,10330.36,898.238274
1599910200,2020-09-12 11:30:00,10330.35,10346.95,10326.42,10341.59,791.719494
1599912000,2020-09-12 12:00:00,10341.58,10341.58,10314.77,10321.28,760.725247
1599913800,2020-09-12 12:30:00,10321.28,10326.75,10306.25,10319.74,714.108996
1599915600,2020-09-12 13:00:00,10319.73,10327.73,10308.03,10311.0,695.615165
1599917400,2020-09-12 13:30:00,10311.0,10311.01,10269.25,10294.01,1398.629782
1599919200,2020-09-12 14:00:00,10294.01,10346.08,10275.04,10330.44,966.811752
1599921000,2020-09-12 14:30:00,10330.45,10355.0,10328.02,10347.78,944.85598
1599922800,2020-09-12 15:00:00,10347.79,10373.34,10338.84,10367.69,1226.198192
1599924600,2020-09-12 15:30:00,10367.89,10380.0,10357.2,10359.99,900.588757
1599989400,2020-09-13 09:30:00,10545.51,10546.04,10471.0,10504.01,1429.955522
1599991200,2020-09-13 10:00:00,10504.01,10504.02,10438.0,10445.29,1748.703561
1599993000,2020-09-13 10:30:00,10445.29,10481.5,10440.44,10452.37,785.316946
1599994800,2020-09-13 11:00:00,10452.37,10471.66,10446.38,10453.43,712.243484
1599996600,2020-09-13 11:30:00,10453.43,10453.43,10303.28,10324.89,3373.15013
1599998400,2020-09-13 12:00:00,10324.88,10352.21,10296.33,10347.99,1617.780025
1600000200,2020-09-13 12:30:00,10347.99,10348.39,10285.73,10290.05,1211.532215
1600002000,2020-09-13 13:00:00,10290.06,10342.84,10258.0,10337.57,1545.536462
1600003800,2020-09-13 13:30:00,10337.58,10337.58,10308.0,10322.73,944.284799
1600005600,2020-09-13 14:00:00,10322.74,10325.32,10303.33,10311.02,766.00444
1600007400,2020-09-13 14:30:00,10311.02,10341.82,10305.4,10324.78,852.644399
1600009200,2020-09-13 15:00:00,10324.77,10342.0,10305.68,10323.47,574.34282
1600011000,2020-09-13 15:30:00,10323.48,10330.0,10272.44,10280.14,1138.229028
1600075800,2020-09-14 09:30:00,10358.48,10367.66,10328.91,10366.97,981.396553
1600077600,2020-09-14 10:00:00,10366.96,10432.94,10365.01,10382.95,1419.272606
1600079400,2020-09-14 10:30:00,10382.81,10416.75,10371.0,10416.06,1186.469616
1600081200,2020-09-14 11:00:00,10416.16,10479.0,10396.89,10462.58,1856.054756
1600083000,2020-09-14 11:30:00,10462.58,10473.69,10446.41,10469.82,1668.974434
1600084800,2020-09-14 12:00:00,10469.92,10519.0,10450.31,10461.66,2440.886076
1600086600,2020-09-14 12:30:00,10461.66,10505.62,10450.7,10504.26,1518.253365
1600088400,2020-09-14 13:00:00,10504.26,10615.39,10504.26,10615.02,4561.358743
1600090200,2020-09-14 13:30:00,10615.02,10665.46,10586.52,10643.64,4169.325164
1600092000,2020-09-14 14:00:00,10643.64,10688.0,10610.99,10628.69,2822.651441
1600093800,2020-09-14 14:30:00,10628.7,10660.95,10595.57,10631.06,2159.919062
1600095600,2020-09-14 15:00:00,10631.07,10700.0,10631.07,10690.06,2695.405978
1600097400,2020-09-14 15:30:00,10690.06,10706.91,10663.28,10698.03,2114.980709
1600162200,2020-09-15 09:30:00,10662.05,10700.0,10651.0,10693.93,1074.618741
1600164000,2020-09-15 10:00:00,10693.94,10696.59,10663.17,10687.26,944.816107
1600165800,2020-09-15 10:30:00,10687.26,10867.0,10683.71,10847.32,2798.459915
1600167600,2020-09-15 11:00:00,10847.29,10882.0,10815.0,10836.18,1930.248111
1600169400,2020-09-15 11:30:00,10836.18,10846.71,10771.26,10821.15,1836.373085
1600171200,2020-09-15 12:00:00,10821.15,10904.1,10821.14,10902.1,2022.057727
1600173000,2020-09-15 12:30:00,10902.09,10930.04,10862.91,10907.94,2530.584068
1600174800,2020-09-15 13:00:00,10907.94,10917.96,10866.18,10877.98,1562.612501
1600176600,2020-09-15 13:30:00,10877.28,10894.77,10834.0,10834.71,1763.808439
1600178400,2020-09-15 14:00:00,10834.71,10856.33,10790.01,10852.51,1765.969267
1600180200,2020-09-15 14:30:00,10852.63,10879.0,10736.63,10764.19,2616.05221
1600182000,2020-09-15 15:00:00,10763.37,10815.47,10745.63,10783.77,2005.207788
1600183800,2020-09-15 15:30:00,10783.77,10797.18,10755.0,10784.46,1526.101866
1600248600,2020-09-16 09:30:00,10852.97,10887.0,10848.42,10865.12,863.756743
1600250400,2020-09-16 10:00:00,10865.2,10926.88,10842.0,10851.7,1527.266284
1600252200,2020-09-16 10:30:00,10851.7,10859.2,10827.0,10842.71,1482.495543
1600254000,2020-09-16 11:00:00,10842.71,10886.78,10840.39,10868.71,1045.243959
1600255800,2020-09-16 11:30:00,10868.72,10910.0,10840.41,10898.99,1186.831638
1600257600,2020-09-16 12:00:00,10899.0,10921.51,10860.0,10910.66,1845.633993
1600259400,2020-09-16 12:30:00,10911.5,10955.0,10907.72,10925.23,2100.894153
1600261200,2020-09-16 13:00:00,10925.23,10952.0,10885.0,10923.87,1873.580204
1600263000,2020-09-16 13:30:00,10923.75,10942.34,10900.27,10923.0,1343.528948
1600264800,2020-09-16 14:00:00,10923.01,10941.18,10871.0,10878.38,1304.968854
1600266600,2020-09-16 14:30:00,10878.38,10896.64,10860.43,10888.97,1182.211627
1600268400,2020-09-16 15:00:00,10888.97,10955.0,10881.77,10955.0,2084.834542
1600270200,2020-09-16 15:30:00,10954.99,11016.69,10954.99,11004.99,3121.615852
1600335000,2020-09-17 09:30:00,10864.0,10895.82,10857.14,10877.37,830.757556
1600336800,2020-09-17 10:00:00,10877.37,10883.97,10800.0,10818.77,1935.870823
1600338600,2020-09-17 10:30:00,10818.77,10835.0,10781.0,10826.54,1853.500793
1600340400,2020-09-17 11:00:00,10826.55,10839.69,10798.06,10837.09,1284.943283
1600342200,2020-09-17 11:30:00,10837.08,10884.61,10837.08,10877.65,1448.86122
1600344000,2020-09-17 12:00:00,10877.65,10885.47,10826.89,10832.85,1151.155945
1600345800,2020-09-17 12:30:00,10832.86,10847.06,10800.01,10803.95,1200.558487
1600347600,2020-09-17 13:00:00,10803.95,10820.65,10745.83,10781.0,2329.388427
1600349400,2020-09-17 13:30:00,10781.11,10822.0,10762.68,10819.91,1471.9695
1600351200,2020-09-17 14:00:00,10819.9,10854.03,10801.41,10824.71,1537.850964
1600353000,2020-09-17 14:30:00,10824.71,10871.16,10771.52,10840.87,1700.178779
1600354800,2020-09-17 15:00:00,10841.12,10883.2,10836.93,10865.39,1397.359714
1600356600,2020-09-17 15:30:00,10865.39,10870.0,10836.06,10838.31,965.705038
1600421400,2020-09-18 09:30:00,10985.28,11038.03,10977.55,11008.38,1601.026349
1600423200,2020-09-18 10:00:00,11008.37,11014.52,10987.74,10992.83,1152.118743
1600425000,2020-09-18 10:30:00,10992.82,11000.0,10972.57,10974.0,983.204857
1600426800,2020-09-18 11:00:00,10974.0,11003.63,10971.37,10988.46,983.698375
1600428600,2020-09-18 11:30:00,10988.46,10992.0,10966.64,10977.26,956.578212
1600430400,2020-09-18 12:00:00,10977.4,10989.5,10954.2,10966.96,997.464114
1600432200,2020-09-18 12:30:00,10966.95,10994.75,10952.12,10990.49,921.210923
1600434000,2020-09-18 13:00:00,10990.49,11003.09,10969.75,10969.75,814.581533
1600435800,2020-09-18 13:30:00,10969.75,10973.83,10907.74,10914.51,1397.346581
1600437600,2020-09-18 14:00:00,10914.51,10954.11,10903.72,10931.4,964.4619
1600439400,2020-09-18 14:30:00,10931.4,10953.0,10925.65,10945.21,971.412611
1600441200,2020-09-18 15:00:00,10945.22,10945.22,10870.37,10890.51,1632.09707
1600443000,2020-09-18 15:30:00,10890.5,10911.38,10870.39,10899.37,1266.12905
1600507800,2020-09-19 09:30:00,10937.73,10961.77,10935.38,10944.42,602.317623
1600509600,2020-09-19 10:00:00,10944.43,10955.0,10933.67,10950.7,595.202856
1600511400,2020-09-19 10:30:00,10950.7,10993.22,10936.01,10993.11,1011.197713
1600513200,2020-09-19 11:00:00,10993.12,11037.97,10972.05,11009.99,1876.546866
1600515000,2020-09-19 11:30:00,11009.99,11150.0,11009.99,11140.0,2706.835505
1600516800,2020-09-19 12:00:00,11139.69,11179.79,11047.06,11078.89,2267.346246
1600518600,2020-09-19 12:30:00,11078.7,11117.63,11078.69,11098.98,1099.291365
1600520400,2020-09-19 13:00:00,11098.99,11128.88,11072.24,11090.11,1204.267269
1600522200,2020-09-19 13:30:00,11090.11,11112.8,11087.94,11105.0,1072.822217
1600524000,2020-09-19 14:00:00,11105.0,11105.0,11071.22,11071.32,711.745854
1600525800,2020-09-19 14:30:00,11071.32,11080.15,11043.0,11079.13,1123.720576
1600527600,2020-09-19 15:00:00,11079.13,11085.0,11050.3,11056.67,839.27625
1600529400,2020-09-19 15:30:00,11056.67,11105.07,11056.01,11090.56,910.106721
1600594200,2020-09-20 09:30:00,10937.37,10968.26,10925.27,10964.67,706.15003
1600596000,2020-09-20 10:00:00,10964.47,10968.73,10943.45,10945.31,582.649253
1600597800,2020-09-20 10:30:00,10945.31,10984.0,10943.96,10983.64,554.852886
1600599600,2020-09-20 11:00:00,10983.64,10983.64,10960.22,10968.2,498.914815
1600601400,2020-09-20 11:30:00,10968.32,10970.44,10939.0,10951.17,924.534391
1600603200,2020-09-20 12:00:00,10951.17,10958.18,10825.1,10875.34,2222.974962
1600605000,2020-09-20 12:30:00,10875.65,10883.58,10847.16,10850.64,977.997726
1600606800,2020-09-20 13:00:00,10850.63,10861.61,10775.0,10857.85,2119.863898
1600608600,2020-09-20 13:30:00,10857.86,10870.84,10831.03,10866.07,953.337779
1600610400,2020-09-20 14:00:00,10866.07,10868.01,10833.31,10843.72,786.655858
1600612200,2020-09-20 14:30:00,10843.71,10855.0,10835.0,10838.55,691.257325
1600614000,2020-09-20 15:00:00,10838.55,10867.07,10829.0,10861.99,857.558784
1600615800,2020-09-20 15:30:00,10862.0,10876.48,10831.12,10834.58,910.411932
1600680600,2020-09-21 09:30:00,10789.32,10811.94,10688.0,10700.01,4206.475531
1600682400,2020-09-21 10:00:00,10700.01,10735.0,10650.0,10702.29,3759.52827
1600684200,2020-09-21 10:30:00,10702.28,10722.99,10635.0,10668.58,2254.300394
1600686000,2020-09-21 11:00:00,10668.59,10687.86,10586.22,10628.9,2507.185749
1600687800,2020-09-21 11:30:00,10629.16,10640.0,10580.0,10636.47,2357.773107
